94	6.842216	209.176530
95	6.841176	209.146369
96	6.840128	209.116091
97	6.839071	209.085700
98	6.838007	209.055198
99	6.836936	209.024591
100	6.835858	208.993879
101	6.834773	208.963065
102	6.833682	208.932153
103	6.832585	208.901143
104	6.831481	208.870037
105	6.830372	208.838837
106	6.829257	208.807543
107	6.828137	208.776157
108	6.827011	208.744680
109	6.825881	208.713112
110	6.824745	208.681453
111	6.823604	208.649704
112	6.822459	208.617865
113	6.821308	208.585936
114	6.820153	208.553916
115	6.818993	208.521806
116	6.817828	208.489604
117	6.816659	208.457311
118	6.815485	208.424925
119	6.814307	208.392446
120	6.813124	208.359873
121	6.811937	208.327205
122	6.810745	208.294441
123	6.809548	208.261579
124	6.808347	208.228620
125	6.807142	208.195561
126	6.805932	208.162400
127	6.804717	208.129138
128	6.803498	208.095771
129	6.802274	208.062300
130	6.801045	208.028721
131	6.799812	207.995034
132	6.798573	207.961236
133	6.797330	207.927327
134	6.796082	207.893304
135	6.794830	207.859165
136	6.793572	207.824909
137	6.792309	207.790533
138	6.791041	207.756036
139	6.789768	207.721416
140	6.788490	207.686671
141	6.787206	207.651798
142	6.785917	207.616796
143	6.784622	207.581663
144	6.783322	207.546396
145	6.782017	207.510992
146	6.780706	207.475451
147	6.779389	207.439770
148	6.778066	207.403946
149	6.776737	207.367977
150	6.775403	207.331861
151	6.774062	207.295595
152	6.772715	207.259177
153	6.771362	207.222605
154	6.770003	207.185877
155	6.768637	207.148989
156	6.767265	207.111939
157	6.765886	207.074726
158	6.764500	207.037345
159	6.763108	206.999795
160	6.761708	206.962074
161	6.760302	206.924178
162	6.758889	206.886105
163	6.757468	206.847852
164	6.756040	206.809417
165	6.754605	206.770796
166	6.753162	206.731988
167	6.751712	206.692990
168	6.750254	206.653798
169	6.748788	206.614410
170	6.747315	206.574823
171	6.745833	206.535034
172	6.744343	206.495041
173	6.742845	206.454840
174	6.741339	206.414429
175	6.739824	206.373805
176	6.738301	206.332964
177	6.736769	206.291904
178	6.735228	206.250622
179	6.733679	206.209115
180	6.732120	206.167379
181	6.730552	206.125412
182	6.728975	206.083211
183	6.727389	206.040772
184	6.725793	205.998092
185	6.724187	205.955169
186	6.722572	205.911998
187	6.720947	205.868577
188	6.719312	205.824902
189	6.717666	205.780971
190	6.716011	205.736780
191	6.714345	205.692325
192	6.712669	205.647604
193	6.710982	205.602612
194	6.709285	205.557347
195	6.707576	205.511805
196	6.705857	205.465982
197	6.704126	205.419876
198	6.702384	205.373483
199	6.700631	205.326798
200	6.698866	205.279820
201	6.697090	205.232543
202	6.695301	205.184964
203	6.693501	205.137081
204	6.691689	205.088888
205	6.689864	205.040384
206	6.688027	204.991562
207	6.686178	204.942421
208	6.684316	204.892956
209	6.682441	204.843164
210	6.680553	204.793040
211	6.678653	204.742581
212	6.676738	204.691783
213	6.674811	204.640642
214	6.672870	204.589154
215	6.670915	204.537315
216	6.668947	204.485122
217	6.666964	204.432569
218	6.664968	204.379654
219	6.662957	204.326372
220	6.660931	204.272718
221	6.658891	204.218690
222	6.656837	204.164282
223	6.654767	204.109491
224	6.652682	204.054312
225	6.650582	203.998741
226	6.648467	203.942775
227	6.646336	203.886407
228	6.644190	203.829635
229	6.642027	203.772454
230	6.639849	203.714859
231	6.637654	203.656847
232	6.635443	203.598412
233	6.633215	203.539551
234	6.630971	203.480258
235	6.628710	203.420529
236	6.626431	203.360361
237	6.624136	203.299748
238	6.621823	203.238685
239	6.619493	203.177168
240	6.617144	203.115193
241	6.614778	203.052755
242	6.612394	202.989848
243	6.609992	202.926469
244	6.607571	202.862613
245	6.605131	202.798274
246	6.602673	202.733449
247	6.600196	202.668132
248	6.597699	202.602319
249	6.595184	202.536004
250	6.592648	202.469183
251	6.590093	202.401851
252	6.587519	202.334003
253	6.584924	202.265634
254	6.582309	202.196739
255	6.579673	202.127313
256	6.577017	202.057352
257	6.574340	201.986850
258	6.571642	201.915801
259	6.568923	201.844202
260	6.566183	201.772047
261	6.563421	201.699331
262	6.560638	201.626049
263	6.557832	201.552195
264	6.555005	201.477766
265	6.552155	201.402754
266	6.549282	201.327156
267	6.546388	201.250966
268	6.543470	201.174180
269	6.540529	201.096791
270	6.537565	201.018795
271	6.534577	200.940186
272	6.531566	200.860960
273	6.528532	200.781110
274	6.525473	200.700633
275	6.522390	200.619522
276	6.519283	200.537773
277	6.516151	200.455380
278	6.512995	200.372337
279	6.509813	200.288641
280	6.506607	200.204285
281	6.503375	200.119265
282	6.500118	200.033574
283	6.496835	199.947209
284	6.493526	199.860163
285	6.490192	199.772432
286	6.486831	199.684010
287	6.483444	199.594892
288	6.480030	199.505074
289	6.476590	199.414549
290	6.473123	199.323313
291	6.469628	199.231361
292	6.466107	199.138687
293	6.462557	199.045287
294	6.458981	198.951155
295	6.455376	198.856286
296	6.451744	198.760676
297	6.448084	198.664320
298	6.444395	198.567212
299	6.440678	198.469348
300	6.436932	198.370722
301	6.433157	198.271331
302	6.429354	198.171168
303	6.425521	198.070230
304	6.421659	197.968512
305	6.417768	197.866008
306	6.413847	197.762715
307	6.409897	197.658628
308	6.405917	197.553742
309	6.401907	197.448053
310	6.397866	197.341556
311	6.393796	197.234247
312	6.389695	197.126123
313	6.385563	197.017177
314	6.381401	196.907407
315	6.377208	196.796808
316	6.372984	196.685377
317	6.368729	196.573109
318	6.364443	196.460000
319	6.360126	196.346047
320	6.355777	196.231245
321	6.351397	196.115592
322	6.346986	195.999084
323	6.342542	195.881717
324	6.338068	195.763488
325	6.333561	195.644394
326	6.329022	195.524431
327	6.324451	195.403596
328	6.319848	195.281887
329	6.315214	195.159300
330	6.310546	195.035834
331	6.305847	194.911484
332	6.301115	194.786250
333	6.296351	194.660127
334	6.291555	194.533115
335	6.286726	194.405211
336	6.281865	194.276412
337	6.276971	194.146718
338	6.272045	194.016125
339	6.267086	193.884634
340	6.262094	193.752241
341	6.257070	193.618947
342	6.252014	193.484749
343	6.246925	193.349647
344	6.241803	193.213639
345	6.236650	193.076726
346	6.231463	192.938907
347	6.226244	192.800180
348	6.220993	192.660546
349	6.215710	192.520006
350	6.210394	192.378558
351	6.205046	192.236204
352	6.199666	192.092943
353	6.194254	191.948778
354	6.188810	191.803707
355	6.183334	191.657733
356	6.177827	191.510856
357	6.172287	191.363079
358	6.166717	191.214402
359	6.161115	191.064828
360	6.155481	190.914358
361	6.149817	190.762995
362	6.144122	190.610741
363	6.138396	190.457600
364	6.132639	190.303573
365	6.126853	190.148664
366	6.121035	189.992876
367	6.115188	189.836213
368	6.109311	189.678678
369	6.103405	189.520276
370	6.097469	189.361010
371	6.091504	189.200886
372	6.085510	189.039908
373	6.079488	188.878080
374	6.073437	188.715409
375	6.067358	188.551898
376	6.061252	188.387555
377	6.055118	188.222385
378	6.048957	188.056393
379	6.042768	187.889587
380	6.036554	187.721973
381	6.030313	187.553558
382	6.024046	187.384349
383	6.017754	187.214353
384	6.011437	187.043578
385	6.005095	186.872032
386	5.998728	186.699723
387	5.992338	186.526659
388	5.985924	186.352849
389	5.979487	186.178302
390	5.973027	186.003027
391	5.966545	185.827034
392	5.960040	185.650331
393	5.953515	185.472929
394	5.946968	185.294839
395	5.940401	185.116069
396	5.933814	184.936632
397	5.927207	184.756538
398	5.920582	184.575798
399	5.913937	184.394424
400	5.907275	184.212427
401	5.900595	184.029818
402	5.893899	183.846611
403	5.887185	183.662818
404	5.880456	183.478450
405	5.873712	183.293522
406	5.866953	183.108045
407	5.860180	182.922034
408	5.853393	182.735501
409	5.846593	182.548461
410	5.839781	182.360928
411	5.832956	182.172915
412	5.826121	181.984437
413	5.819275	181.795508
414	5.812419	181.606144
415	5.805554	181.416360
416	5.798680	181.226170
417	5.791798	181.035589
418	5.784909	180.844635
419	5.778013	180.653321
420	5.771111	180.461665
421	5.764204	180.269682
422	5.757292	180.077388
423	5.750375	179.884801
424	5.743456	179.691936
425	5.736533	179.498810
426	5.729609	179.305440
427	5.722683	179.111843
428	5.715757	178.918036
429	5.708831	178.724037
430	5.701906	178.529862
431	5.694982	178.335530
432	5.688060	178.141057
433	5.681142	177.946462
434	5.674227	177.751762
435	5.667316	177.556976
436	5.660410	177.362120
437	5.653510	177.167213
438	5.646617	176.972273
439	5.639730	176.777319
440	5.632852	176.582368
441	5.625982	176.387438
442	5.619122	176.192547
443	5.612271	175.997715
444	5.605432	175.802959
445	5.598603	175.608297
446	5.591787	175.413747
447	5.584984	175.219328
448	5.578194	175.025059
449	5.571418	174.830956
450	5.564658	174.637039
451	5.557913	174.443325
452	5.551184	174.249833
453	5.544472	174.056580
454	5.537778	173.863585
455	5.531102	173.670865
456	5.524445	173.478438
457	5.517808	173.286321
458	5.511191	173.094533
459	5.504595	172.903090
460	5.498020	172.712011
461	5.491468	172.521311
462	5.484938	172.331009
463	5.478432	172.141122
464	5.471950	171.951665
465	5.465492	171.762656
466	5.459060	171.574112
467	5.452653	171.386047
468	5.446273	171.198480
469	5.439919	171.011425
470	5.433593	170.824899
471	5.427295	170.638917
472	5.421025	170.453494
473	5.414785	170.268645
474	5.408574	170.084387
475	5.402392	169.900732
476	5.396242	169.717696
477	5.390122	169.535293
478	5.384034	169.353537
479	5.377978	169.172441
480	5.371954	168.992020
481	5.365963	168.812287
482	5.360005	168.633254
483	5.354081	168.454935
484	5.348190	168.277341
485	5.342334	168.100485
486	5.336513	167.924379
487	5.330726	167.749035
488	5.324975	167.574463
489	5.319260	167.400676
490	5.313581	167.227683
491	5.307938	167.055496
492	5.302332	166.884124
493	5.296763	166.713577
494	5.291231	166.543865
495	5.285736	166.374997
496	5.280279	166.206982
497	5.274860	166.039829
498	5.269478	165.873546
499	5.264136	165.708141
500	5.258831	165.543622
501	5.253565	165.379996
502	5.248338	165.217270
503	5.243150	165.055452
504	5.238001	164.894546
505	5.232891	164.734560
506	5.227820	164.575500
507	5.222788	164.417370
508	5.217796	164.260176
509	5.212843	164.103924
510	5.207930	163.948616
511	5.203057	163.794258
512	5.198222	163.640854
513	5.193428	163.488406
514	5.188673	163.336920
515	5.183958	163.186396
516	5.179282	163.036838
517	5.174645	162.888249
518	5.170048	162.740630
519	5.165491	162.593984
520	5.160973	162.448311
521	5.156494	162.303613
522	5.152054	162.159890
523	5.147653	162.017144
524	5.143291	161.875374
525	5.138967	161.734581
526	5.134683	161.594764
527	5.130436	161.455923
528	5.126229	161.318056
529	5.122059	161.181164
530	5.117927	161.045244
531	5.113833	160.910295
532	5.109777	160.776314
533	5.105758	160.643301
534	5.101776	160.511252
535	5.097831	160.380164
536	5.093923	160.250036
537	5.090051	160.120863
538	5.086215	159.992643
539	5.082416	159.865371
540	5.078652	159.739045
541	5.074923	159.613660
542	5.071230	159.489211
543	5.067571	159.365695
544	5.063947	159.243107
545	5.060357	159.121441
546	5.056801	159.000693
547	5.053279	158.880858
548	5.049790	158.761930
549	5.046334	158.643903
550	5.042911	158.526772
551	5.039520	158.410531
552	5.036161	158.295173
553	5.032834	158.180692
554	5.029538	158.067083
555	5.026273	157.954337
556	5.023039	157.842449
557	5.019835	157.731412
558	5.016660	157.621218
559	5.013515	157.511860
560	5.010400	157.403331
561	5.007313	157.295624
562	5.004254	157.188730
563	5.001224	157.082643
564	4.998221	156.977354
565	4.995245	156.872856
566	4.992296	156.769140
567	4.989374	156.666199
568	4.986477	156.564024
569	4.983607	156.462606
570	4.980761	156.361938
571	4.977941	156.262011
572	4.975145	156.162817
573	4.972373	156.064346
574	4.969625	155.966590
575	4.966900	155.869541
576	4.964198	155.773189
577	4.961518	155.677525
578	4.958861	155.582541
579	4.956225	155.488227
580	4.953611	155.394575
581	4.951017	155.301575
582	4.948444	155.209218
583	4.945891	155.117495
584	4.943358	155.026397
585	4.940844	154.935914
586	4.938349	154.846037
587	4.935872	154.756757
588	4.933414	154.668064
589	4.930973	154.579950
590	4.928549	154.492403
591	4.926143	154.405416
592	4.923753	154.318979
593	4.921379	154.233081
594	4.919021	154.147715
595	4.916678	154.062869
596	4.914351	153.978536
597	4.912037	153.894704
598	4.909739	153.811366
599	4.907453	153.728510
600	4.905182	153.646129
601	4.902923	153.564211
602	4.900678	153.482749
603	4.898444	153.401732
604	4.896222	153.321150
605	4.894013	153.240996
606	4.891814	153.161258
607	4.889626	153.081927
608	4.887449	153.002995
609	4.885282	152.924452
610	4.883124	152.846288
611	4.880976	152.768494
612	4.878837	152.691061
613	4.876707	152.613979
614	4.874585	152.537239
615	4.872472	152.460833
616	4.870366	152.384749
617	4.868267	152.308981
618	4.866175	152.233517
619	4.864090	152.158350
620	4.862012	152.083469
621	4.859939	152.008867
622	4.857872	151.934533
623	4.855811	151.860459
624	4.853754	151.786636
625	4.851703	151.713055
626	4.849655	151.639706
627	4.847612	151.566582
628	4.845573	151.493673
629	4.843537	151.420970
630	4.841504	151.348464
631	4.839474	151.276147
632	4.837447	151.204011
633	4.835422	151.132045
634	4.833398	151.060242
635	4.831377	150.988593
636	4.829357	150.917090
637	4.827338	150.845723
638	4.825320	150.774485
639	4.823302	150.703367
640	4.821285	150.632360
641	4.819267	150.561456
642	4.817249	150.490647
643	4.815231	150.419924
644	4.813212	150.349279
645	4.811191	150.278704
646	4.809169	150.208190
647	4.807146	150.137730
648	4.805120	150.067315
649	4.803093	149.996937
650	4.801063	149.926587
651	4.799030	149.856259
652	4.796994	149.785944
653	4.794955	149.715633
654	4.792912	149.645319
655	4.790866	149.574994
656	4.788816	149.504650
657	4.786761	149.434280
658	4.784702	149.363875
659	4.782639	149.293427
660	4.780570	149.222929
661	4.778496	149.152374
662	4.776417	149.081752
663	4.774332	149.011057
664	4.772241	148.940282
665	4.770144	148.869418
666	4.768041	148.798457
667	4.765931	148.727393
668	4.763814	148.656218
669	4.761691	148.584924
670	4.759560	148.513503
671	4.757421	148.441949
672	4.755275	148.370254
673	4.753121	148.298410
674	4.750959	148.226411
675	4.748788	148.154248
676	4.746609	148.081915
677	4.744421	148.009403
678	4.742224	147.936707
679	4.740018	147.863818
680	4.737802	147.790729
681	4.735577	147.717434
682	4.733342	147.643924
683	4.731097	147.570194
684	4.728842	147.496234
685	4.726576	147.422040
686	4.724300	147.347602
687	4.722013	147.272915
688	4.719714	147.197971
689	4.717405	147.122764
690	4.715084	147.047285
691	4.712751	146.971528
692	4.710407	146.895487
693	4.708051	146.819153
694	4.705682	146.742521
695	4.703301	146.665583
696	4.700907	146.588332
697	4.698501	146.510761
698	4.696082	146.432864
699	4.693649	146.354633
700	4.691203	146.276061
701	4.688744	146.197143
702	4.686270	146.117870
703	4.683783	146.038236
704	4.681282	145.958234
705	4.678766	145.877858
706	4.676236	145.797100
707	4.673692	145.715954
708	4.671132	145.634413
709	4.668557	145.552470
710	4.665968	145.470119
711	4.663363	145.387352
712	4.660742	145.304163
713	4.658105	145.220546
714	4.655453	145.136493
715	4.652785	145.051997
716	4.650100	144.967053
717	4.647399	144.881653
718	4.644681	144.795791
719	4.641946	144.709460
720	4.639195	144.622653
721	4.636426	144.535364
722	4.633640	144.447586
723	4.630836	144.359313
724	4.628015	144.270537
725	4.625176	144.181253
726	4.622319	144.091453
727	4.619444	144.001131
728	4.616550	143.910281
729	4.613638	143.818896
730	4.610707	143.726969
731	4.607758	143.634493
732	4.604789	143.541463
733	4.601801	143.447872
734	4.598794	143.353712
735	4.595767	143.258979
736	4.592721	143.163664
737	4.589655	143.067762
738	4.586569	142.971266
739	4.583462	142.874170
740	4.580336	142.776468
741	4.577188	142.678152
742	4.574021	142.579216
743	4.570832	142.479654
744	4.567622	142.379460
745	4.564391	142.278627
746	4.561139	142.177149
747	4.557866	142.075019
748	4.554571	141.972232
749	4.551254	141.868780
750	4.547915	141.764657
751	4.544555	141.659858
752	4.541172	141.554375
753	4.537766	141.448203
754	4.534338	141.341335
755	4.530888	141.233766
756	4.527414	141.125488
757	4.523918	141.016496
758	4.520399	140.906784
759	4.516856	140.796345
760	4.513290	140.685174
761	4.509701	140.573263
762	4.506087	140.460608
763	4.502450	140.347202
764	4.498789	140.233039
765	4.495104	140.118113
766	4.491395	140.002418
767	4.487661	139.885948
768	4.483903	139.768698
769	4.480120	139.650661
770	4.476312	139.531831
771	4.472480	139.412203
772	4.468622	139.291772
773	4.464739	139.170530
774	4.460831	139.048474
775	4.456898	138.925596
776	4.452939	138.801891
777	4.448954	138.677354
778	4.444944	138.551979
779	4.440908	138.425761
780	4.436846	138.298694
781	4.432757	138.170773
782	4.428643	138.041992
783	4.424502	137.912347
784	4.420334	137.781831
785	4.416140	137.650440
786	4.411920	137.518168
787	4.407672	137.385011
788	4.403398	137.250963
789	4.399097	137.116020
790	4.394769	136.980176
791	4.390413	136.843427
792	4.386031	136.705767
793	4.381621	136.567193
794	4.377184	136.427699
795	4.372719	136.287281
796	4.368226	136.145933
797	4.363706	136.003653
798	4.359159	135.860435
799	4.354583	135.716276
800	4.349980	135.571170
801	4.345348	135.425114
802	4.340689	135.278103
803	4.336002	135.130134
804	4.331286	134.981203
805	4.326542	134.831306
806	4.321771	134.680439
807	4.316971	134.528599
808	4.312142	134.375782
809	4.307285	134.221984
810	4.302400	134.067202
811	4.297487	133.911434
812	4.292545	133.754676
813	4.287574	133.596924
814	4.282575	133.438176
815	4.277548	133.278430
816	4.272492	133.117681
817	4.267407	132.955929
818	4.262294	132.793170
819	4.257153	132.629402
820	4.251983	132.464623
821	4.246784	132.298830
822	4.241557	132.132022
823	4.236301	131.964197
824	4.231017	131.795353
825	4.225705	131.625489
826	4.220363	131.454602
827	4.214994	131.282692
828	4.209596	131.109758
829	4.204170	130.935799
830	4.198716	130.760813
831	4.193233	130.584799
832	4.187722	130.407759
833	4.182183	130.229690
834	4.176616	130.050593
835	4.171021	129.870467
836	4.165398	129.689313
837	4.159748	129.507131
838	4.154069	129.323920
839	4.148363	129.139683
840	4.142630	128.954419
841	4.136869	128.768129
842	4.131081	128.580814
843	4.125266	128.392476
844	4.119423	128.203116
845	4.113554	128.012736
846	4.107657	127.821337
847	4.101735	127.628921
848	4.095785	127.435491
849	4.089809	127.241049
850	4.083807	127.045597
851	4.077779	126.849139
852	4.071725	126.651676
853	4.065646	126.453213
854	4.059541	126.253752
855	4.053410	126.053298
856	4.047255	125.851853
857	4.041074	125.649423
858	4.034869	125.446010
859	4.028639	125.241620
860	4.022385	125.036258
861	4.016106	124.829927
862	4.009804	124.622633
863	4.003479	124.414381
864	3.997130	124.205177
865	3.990758	123.995026
866	3.984363	123.783935
867	3.977945	123.571909
868	3.971506	123.358956
869	3.965044	123.145080
870	3.958560	122.930290
871	3.952055	122.714593
872	3.945529	122.497995
873	3.938982	122.280505
874	3.932414	122.062129
875	3.925827	121.842877
876	3.919219	121.622756
877	3.912592	121.401775
878	3.905946	121.179942
879	3.899280	120.957267
880	3.892597	120.733758
881	3.885895	120.509426
882	3.879175	120.284279
883	3.872438	120.058328
884	3.865684	119.831582
885	3.858913	119.604053
886	3.852126	119.375750
887	3.845323	119.146685
888	3.838504	118.916869
889	3.831671	118.686313
890	3.824823	118.455028
891	3.817960	118.223027
892	3.811084	117.990321
893	3.804195	117.756922
894	3.797292	117.522844
895	3.790377	117.288098
896	3.783450	117.052698
897	3.776511	116.816657
898	3.769562	116.579988
899	3.762601	116.342705
900	3.755631	116.104821
901	3.748651	115.866351
902	3.741661	115.627309
903	3.734663	115.387710
904	3.727657	115.147567
905	3.720642	114.906896
906	3.713621	114.665712
907	3.706593	114.424031
908	3.699558	114.181867
909	3.692518	113.939236
910	3.685473	113.696155
911	3.678423	113.452638
912	3.671369	113.208704
913	3.664311	112.964367
914	3.657250	112.719644
915	3.650186	112.474553
916	3.643121	112.229109
917	3.636054	111.983331
918	3.628986	111.737235
919	3.621917	111.490839
920	3.614849	111.244160
921	3.607782	110.997216
922	3.600715	110.750025
923	3.593651	110.502604
924	3.586589	110.254972
925	3.579530	110.007147
926	3.572474	109.759147
927	3.565422	109.510991
928	3.558375	109.262697
929	3.551333	109.014283
930	3.544297	108.765769
931	3.537267	108.517173
932	3.530244	108.268514
933	3.523228	108.019810
934	3.516221	107.771082
935	3.509221	107.522348
936	3.502231	107.273627
937	3.495251	107.024938
938	3.488281	106.776301
939	3.481321	106.527735
940	3.474373	106.279258
941	3.467437	106.030891
942	3.460513	105.782652
943	3.453602	105.534561
944	3.446705	105.286638
945	3.439821	105.038901
946	3.432953	104.791369
947	3.426099	104.544063
948	3.419261	104.297001
949	3.412439	104.050202
950	3.405634	103.803686
951	3.398847	103.557471
952	3.392077	103.311578
953	3.385325	103.066024
954	3.378592	102.820828
955	3.371878	102.576010
956	3.365185	102.331588
957	3.358511	102.087581
958	3.351858	101.844007
959	3.345227	101.600885
960	3.338617	101.358232
961	3.332029	101.116068
962	3.325465	100.874411
963	3.318923	100.633278
964	3.312405	100.392686
965	3.305911	100.152655
966	3.299441	99.913200
967	3.292996	99.674340
968	3.286577	99.436092
969	3.280183	99.198473
970	3.273815	98.961498
971	3.267474	98.725186
972	3.261160	98.489553
973	3.254874	98.254614
974	3.248615	98.020385
975	3.242384	97.786884
976	3.236181	97.554124
977	3.230007	97.322122
978	3.223863	97.090893
979	3.217748	96.860451
980	3.211663	96.630811
981	3.205607	96.401988
982	3.199583	96.173996
983	3.193589	95.946849
984	3.187626	95.720561
985	3.181694	95.495144
986	3.175794	95.270613
987	3.169926	95.046979
988	3.164090	94.824257
989	3.158286	94.602457
990	3.152515	94.381593
991	3.146777	94.161676
992	3.141072	93.942717
993	3.135400	93.724728
994	3.129761	93.507719
995	3.124156	93.291702
996	3.118585	93.076687
997	3.113048	92.862684
998	3.107545	92.649702
999	3.102076	92.437752
