0	-379429.000000	25861.000000	6552.900000
1	-332321.000000	23999.000000	6063.200000
2	-314642.000000	24848.000000	5894.900000
3	-297014.000000	23006.000000	5700.200000
4	-316972.000000	24678.000000	5916.500000
5	-291798.000000	23392.000000	5651.900000
6	-338404.000000	25696.000000	6141.000000
7	-314902.000000	24008.000000	5889.100000
8	-261099.000000	22601.000000	5337.000000
9	-239368.000000	20812.000000	5101.800000
10	-240459.000000	20811.000000	5112.700000
11	-246450.000000	20840.000000	5172.900000
12	-226534.000000	20446.000000	4969.800000
13	-258406.000000	21474.000000	5298.800000
14	-226915.000000	21125.000000	4980.400000
15	-207367.000000	20193.000000	4775.600000
16	-178147.000000	20733.000000	4488.800000
17	-220883.000000	19087.000000	4899.700000
18	-216506.000000	19414.000000	4859.200000
19	-169721.000000	19259.000000	4389.800000
20	-173127.000000	19613.000000	4427.400000
21	-153832.000000	18528.000000	4223.600000
22	-178522.000000	19998.000000	4485.200000
23	-146416.000000	18964.000000	4153.800000
24	-131304.000000	18866.000000	4001.700000
25	-136148.000000	18722.000000	4048.700000
26	-140850.000000	18340.000000	4091.900000
27	-122745.000000	17435.000000	3901.800000
28	-136283.000000	18757.000000	4050.400000
29	-79320.000000	16230.000000	3455.500000
30	-79320.000000	16230.000000	3455.500000
31	-79320.000000	16230.000000	3455.500000
32	-75684.000000	16296.000000	3419.800000
33	-70535.000000	16025.000000	3365.600000
34	-70535.000000	16025.000000	3365.600000
35	-70535.000000	16025.000000	3365.600000
36	-60439.000000	16461.000000	3269.000000
37	-57954.000000	16016.000000	3239.700000
38	-51874.000000	16056.000000	3179.300000
39	-51874.000000	16056.000000	3179.300000
40	-46146.000000	15124.000000	3112.700000
41	-46146.000000	15124.000000	3112.700000
42	-33472.000000	14788.000000	2982.600000
43	-28586.000000	15104.000000	2936.900000
44	-28586.000000	15104.000000	2936.900000
45	-26799.000000	15281.000000	2920.800000
46	-24583.000000	14857.000000	2894.400000
47	-22480.000000	15180.000000	2876.600000
48	-21235.000000	14975.000000	2862.100000
49	-10512.000000	13918.000000	2744.300000
50	-8139.000000	14221.000000	2723.600000
51	-7475.000000	14145.000000	2716.200000
52	146.000000	13776.000000	2636.300000
53	146.000000	13776.000000	2636.300000
54	146.000000	13776.000000	2636.300000
55	146.000000	13776.000000	2636.300000
56	5173.000000	13513.000000	2583.400000
57	7184.000000	13824.000000	2566.400000
58	7184.000000	13824.000000	2566.400000
59	9869.000000	13509.000000	2536.400000
60	9869.000000	13509.000000	2536.400000
61	9869.000000	13509.000000	2536.400000
62	13442.000000	13452.000000	2500.100000
63	13442.000000	13452.000000	2500.100000
64	13442.000000	13452.000000	2500.100000
65	13467.000000	13467.000000	2484.900000
66	13524.000000	13524.000000	2414.400000
67	13524.000000	13524.000000	2414.400000
68	13731.000000	13731.000000	2461.100000
69	13731.000000	13731.000000	2461.100000
70	13749.000000	13749.000000	2411.500000
71	13947.000000	13947.000000	2488.600000
72	13947.000000	13947.000000	2488.600000
73	13947.000000	13947.000000	2488.600000
74	14109.000000	14109.000000	2492.100000
75	14239.000000	14239.000000	2499.600000
76	14372.000000	14372.000000	2441.400000
77	14527.000000	14527.000000	2499.700000
78	14527.000000	14527.000000	2499.700000
79	14907.000000	14907.000000	2491.400000
80	14907.000000	14907.000000	2491.400000
81	14907.000000	14907.000000	2491.400000
